base_L2@1s,base_L2@2s,base_L2@3s,base_avgL2@1s,base_avgL2@2s,base_avgL2@3s,base_coll@1s,base_coll@2s,base_coll@3s,base_cumColl@1s,base_cumColl@2s,base_cumColl@3s,base_meanColl@1s,base_meanColl@2s,base_meanColl@3s,base_status,command,got_L2@1s,got_L2@2s,got_L2@3s,got_avgL2@1s,got_avgL2@2s,got_avgL2@3s,got_beats_base,got_cand_cmd,got_cand_kin,got_cand_total,got_cand_vals,got_candidate_spread,got_coll@1s,got_coll@2s,got_coll@3s,got_cumColl@1s,got_cumColl@2s,got_cumColl@3s,got_meanColl@1s,got_meanColl@2s,got_meanColl@3s,got_minADE_C,got_n_candidates,got_oracle_L2@1s,got_oracle_L2@2s,got_oracle_L2@3s,got_oracle_avgL2@1s,got_oracle_avgL2@2s,got_oracle_avgL2@3s,got_pred,got_selection_gap_L2@1s,got_selection_gap_L2@2s,got_selection_gap_L2@3s,got_selection_gap_avgL2@1s,got_selection_gap_avgL2@2s,got_selection_gap_avgL2@3s,got_selection_rank,got_selection_top1,got_status,got_worst_candidate,mean_coll@1s,mean_coll@2s,mean_coll@3s,mean_cumColl@1s,mean_cumColl@2s,mean_cumColl@3s,mean_meanColl@1s,mean_meanColl@2s,mean_meanColl@3s,sample_token,scene,seed
0.9881,3.2535,4.5061,0.9562,1.922,2.7799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.9881,2.7287,4.5248,0.9562,1.8155,2.7089,True,"[-0.2611, -0.2611, -0.5875, -0.2611, -0.5875, -0.5222, -0.6527, -0.1305]","[-499.0057, -88.8795, -917.6087, -2752.0529, -2979.1373, -71988.1533, -119990.6821, -897721.2579]","[3.8858, 3.7576, -1000915.1091, -1002749.4237, -1002976.6377, -1071985.5241, -1119988.0528, -1897718.7584]","[2.709, 2.827, 4.857, 3.512, 2.741, 3.844, 7.438, 11.676]",2.9399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7089,8.0,0.9881,2.7287,4.5248,0.9562,1.8155,2.7089,"[[3.686, 0.0], [6.541, -0.131], [10.539, 0.261], [13.679, -0.131], [18.248, -0.522], [20.818, -0.522]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,11.6763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b2a93b022374432d917cc7db15ca023a,scene-0962,43
0.9212,0.9775,2.1648,0.559,0.9219,1.3255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.9212,1.4054,2.1648,0.559,0.7556,1.1784,True,"[-1.2402, -1.2402, -0.8486, -0.7833, -1.1749, -0.718, -0.5875, -2.8068]","[-239.4197, -390.1894, -999.7557, -4426.9745, -7408.6077, -11258.7647, -24430.3375, -260117.2778]","[1.8462, 1.3108, -1000998.8013, -1004425.4866, -1007407.1198, -1011257.8104, -1024429.3831, -1260115.7898]","[1.178, 1.215, 1.08, 1.112, 1.952, 2.658, 2.583, 5.779]",1.4866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0805,8.0,0.6413,1.4054,0.9129,0.6698,0.8111,1.0805,"[[2.829, -0.131], [5.113, -0.261], [8.54, -0.522], [10.539, -0.783], [13.108, -1.567], [15.964, -2.48]]",0.2799,0.0,1.252,-0.1108,-0.0554,0.098,2.0,0.0,ok,5.7793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,af7ce8da343b4de19950c66b15ece116,scene-0962,43
0.8728,0.7174,1.6593,0.6583,0.6485,0.9318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,left,0.2873,0.7174,1.6593,0.2597,0.4492,0.7989,True,"[3.3943, 3.3943, 3.0026, 8.2899, 8.2899, -8.2899, -8.2899, -0.6527]","[-218.9442, -242.3045, -1966.2063, -23394.3841, -88445.0229, -141626.6057, -1267082.8316, -1273913.4994]","[3.0302, 2.9608, -1001964.2696, -1023392.3782, -1088443.017, -1141624.6691, -2267080.8949, -2273911.4935]","[0.799, 0.932, 1.598, 3.97, 4.258, 6.379, 14.074, 11.726]",4.6788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7989,8.0,0.2873,0.7174,1.6593,0.2597,0.4492,0.7989,"[[2.258, 0.392], [4.542, 0.783], [6.541, 1.697], [8.54, 3.003], [10.539, 3.786], [11.966, 6.789]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,14.0743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b402f8066efb4e34b7007a1d81aba25e,scene-0962,43
1.1485,0.4295,1.8339,0.7159,0.7965,1.1786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.1485,1.8562,1.8339,0.7159,1.1532,1.4164,False,"[-0.0653, -0.0653, -1.6319, -0.0, -0.0653, -0.1958, -0.2611, -0.1305]","[-4.9836, -38.4041, -1127.098, -1487.0205, -2223.1439, -4300.8051, -14670.0405, -17273.9231]","[2.8806, 2.8754, -1001123.2373, -1001485.4057, -1002219.2832, -1004296.9444, -1014668.4258, -1017270.0624]","[1.416, 2.368, 1.134, 1.47, 1.038, 1.496, 3.476, 1.725]",0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0384,8.0,0.5784,1.0042,1.8339,0.4337,0.5861,1.0384,"[[3.4, 0.0], [6.541, 0.0], [9.682, 0.0], [12.823, -0.131], [16.249, -0.131], [19.961, -0.131]]",0.5701,0.852,0.0,0.2822,0.5671,0.378,2.0,0.0,ok,3.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01ac1c5f06994c82be7cc5498a41eab1,scene-0962,43
1.0854,1.131,1.448,0.6323,1.0515,1.2278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.0854,1.5848,1.8465,0.6323,0.9058,1.1089,True,"[-0.3916, -0.3916, -0.4569, -0.1305, -0.1958, -0.718, -0.1958, -1.2402]","[-363.4923, -464.8114, -609.6097, -889.4454, -3663.3756, -5624.5342, -515785.6395, -1099053.7143]","[2.995, 2.9677, 2.8031, -1000887.2294, -1003661.1596, -1005622.2912, -1515783.3964, -2099051.4982]","[1.109, 1.107, 1.312, 1.312, 2.902, 2.442, 18.562, 10.369]",5.9277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1073,8.0,1.1136,1.5848,1.8465,0.6275,0.9034,1.1073,"[[2.829, 0.0], [5.113, 0.0], [8.54, 0.131], [10.539, 0.261], [13.679, 0.131], [15.964, 0.783]]",-0.0283,0.0,0.0,0.0048,0.0024,0.0016,1.0,0.0,ok,18.5623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637fc435f95f4bc1b72f09811f2d78d2,scene-0963,43
0.3222,0.4957,0.3075,0.3617,0.3902,0.4613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.3222,0.4957,0.3075,0.3617,0.3902,0.4613,False,"[-0.0, -0.0, -0.1305, -0.3264, -0.3916, -0.0653, -0.0653, -0.1305]","[-30.0167, -39.2397, -219.599, -1965.5739, -5854.8532, -7108.5791, -14724.9807, -26063.6329]","[3.6757, 3.345, 2.3661, -1001964.0554, -1005853.3347, -1007106.731, -1014723.1326, -1026061.7848]","[0.461, 0.683, 1.448, 1.376, 5.204, 1.418, 3.606, 2.848]",1.5232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4613,8.0,0.3222,0.4957,0.3075,0.3617,0.3902,0.4613,"[[1.116, 0.0], [2.544, 0.0], [3.686, 0.0], [4.542, 0.0], [5.113, 0.0], [6.541, 0.0]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,5.2042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cea42507a76141998b455b4fed199c35,scene-0963,43
1.1342,1.4466,2.6274,0.9003,1.1052,1.6246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.1342,1.4466,2.0585,0.9003,1.1052,1.5298,True,"[-0.0653, -0.0653, -0.1305, -0.3264, -0.0, -0.0653, -0.0653, -0.2611]","[-182.4242, -257.5287, -270.9612, -404.8432, -516.0915, -3272.1066, -10789.8644, -17517.2691]","[3.2512, 3.0979, 2.4767, -1000402.7854, -1000514.0337, -1003270.1898, -1010787.8066, -1017515.3522]","[1.53, 1.577, 1.58, 1.251, 1.945, 1.607, 2.242, 2.964]",0.5088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2512,8.0,1.1342,1.4466,0.6715,0.9003,1.1052,1.2512,"[[1.116, 0.0], [2.544, 0.0], [3.686, 0.0], [5.113, -0.131], [7.398, -0.131], [7.683, -0.131]]",0.0,0.0,1.387,0.0,0.0,0.2786,1.0,0.0,ok,2.9641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f500fa5dbede4e3ba3c8c523748d5110,scene-0963,43
0.3711,1.227,2.9176,0.2417,0.7279,1.3606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.3711,1.227,2.9176,0.2417,0.7279,1.3606,False,"[-0.0653, -0.0653, -0.0653, -0.3264, -1.436, -0.0653, -0.0, -0.3264]","[-139.5859, -236.1735, -865.4495, -82.8895, -1117.8629, -493.3667, -2283.8546, -332618.3994]","[4.9041, 4.9032, 4.6579, 4.3212, 1.5924, -1000489.3566, -1002280.0841, -1332614.6289]","[1.361, 1.411, 1.457, 1.275, 1.68, 1.933, 1.792, 7.179]",1.8708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2749,8.0,0.3711,1.227,2.9743,0.2417,0.7279,1.2749,"[[1.116, 0.0], [2.258, 0.0], [3.686, 0.0], [3.971, 0.0], [5.113, -0.131], [5.685, -0.131]]",0.0,0.0,-0.0568,0.0,0.0,0.0857,1.0,0.0,ok,7.1787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3fafefe85e5741469e3539c361ec55ad,scene-0963,43
2.6372,6.8786,11.3388,2.0419,3.9252,5.7315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.6372,6.8786,11.0538,2.0419,3.9252,6.0151,False,"[-0.0653, -0.0653, -0.0653, -0.0653, -0.2611, -0.1958, -0.3916, -0.2611]","[-149.386, -177.1601, -515.3867, -645.5911, -1208.3247, -1249.469, -9650.7012, -36626.6661]","[3.8875, 3.8852, 3.8431, 3.8321, -1001205.858, -1001247.0023, -1009648.2481, -1036624.2129]","[6.015, 6.016, 5.208, 5.874, 6.345, 5.445, 10.104, 7.297]",1.4697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2076,8.0,2.6372,5.7386,9.9139,2.0419,3.7116,5.2076,"[[3.686, 0.0], [6.541, 0.0], [10.539, -0.131], [14.25, -0.131], [18.248, -0.261], [21.103, -0.131]]",0.0,1.1399,1.1399,0.0,0.2137,0.8075,3.0,0.0,ok,10.1037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b5cbf927fe0d47c39a9c1d1b05279c55,scene-0966,43
8.5042,18.0583,24.8539,6.3667,11.1791,15.1211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,8.5042,18.0583,23.7118,6.3667,11.1791,14.9307,True,"[-0.0653, -0.0653, -0.1305, -0.0653, -0.0653, -0.1305, -0.6527, -0.0653]","[-122.7291, -766.5317, -1803.8046, -3757.7084, -7450.8364, -11148.7616, -13562.8404, -24879.8676]","[4.15, -1000763.8453, -1001801.4427, -1003755.3464, -1007448.15, -1011146.3996, -1013560.4785, -1024877.1812]","[14.931, 15.121, 15.692, 15.264, 15.454, 14.55, 13.607, 12.886]",0.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8857,8.0,8.5042,18.0583,21.1426,6.3667,11.1791,12.8857,"[[4.257, 0.0], [8.54, 0.0], [13.965, -0.131], [18.248, -0.131], [21.674, -0.131], [24.815, -0.131]]",0.0,0.0,2.5691,0.0,0.0,2.045,3.0,0.0,ok,15.6921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fbbdca28bed1419a87dd2f0b1ced635f,scene-0966,43
5.5781,9.5208,14.4766,4.3321,6.6439,8.9751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,6.4339,10.3756,17.0153,4.9028,7.143,10.1227,False,"[-0.0653, -0.3264, -0.3264, -0.6527, -0.8486, -8.2899, -0.0, -0.0653]","[-707.2256, -41.9975, -55.966, -9495.0755, -18930.2692, -191330.4194, -663407.6993, -786655.5976]","[2.9586, 2.8623, 2.8622, -1009493.2723, -1018928.4661, -1191328.6163, -1663405.8961, -1786653.7943]","[10.123, 9.118, 9.308, 10.884, 11.132, 14.684, 16.867, 15.062]",2.7654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1176,8.0,5.5781,10.3756,14.4766,4.3321,6.8576,9.1176,"[[5.113, 0.0], [10.539, -0.131], [15.107, -0.131], [19.961, -0.261], [27.099, -1.175], [32.239, -0.131]]",0.8558,0.0,2.5387,0.5707,0.2853,1.0051,2.0,0.0,ok,16.8673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24e19e8837cc4653a68f6869cad091c5,scene-0966,43
2.9552,4.5032,8.538,2.0862,3.1436,4.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.6701,4.5032,8.8507,2.2292,3.2151,4.6008,False,"[-0.0653, -0.1305, -0.1305, -0.0, -0.0653, -0.3916, -8.2899, -5.8747]","[-161.9618, -38.4183, -145.9044, -1738.6551, -5769.1552, -8025.381, -13278.0682, -188125.3032]","[1.8867, 1.8714, 1.8657, -1001737.798, -1005768.2942, -1008024.52, -1013277.2072, -1188124.4461]","[4.601, 4.501, 4.549, 3.321, 4.788, 5.451, 6.079, 9.327]",1.6848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3211,8.0,2.6701,4.5032,4.8642,2.2292,3.2151,3.3211,"[[5.113, 0.0], [9.111, -0.131], [13.965, -0.131], [18.248, -0.131], [23.387, -0.261], [29.955, 0.131]]",0.0,0.0,3.9865,0.0,0.0,1.2798,3.0,0.0,ok,9.3267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e5e0d9f86414e7699c2aed455c137ca,scene-0966,43
1.3349,3.3293,5.9222,0.798,1.7504,2.9075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.3349,3.3293,5.9222,1.0825,1.8926,3.0023,False,"[-0.0, -0.0, -0.1305, -0.8486, -0.5875, -0.8486, -0.7833]","[-14.0517, -42.802, -367.2643, -334.798, -1363.9269, -6082.1677, -140843.865]","[3.6832, 3.6816, 3.3224, -1000332.7879, -1001361.9178, -1006080.1586, -1140841.856]","[3.002, 2.907, 1.647, 2.206, 2.617, 3.38, 9.97]",2.6224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6474,7.0,1.3349,3.3293,0.3656,1.0825,1.8926,1.6474,"[[4.542, 0.0], [8.54, 0.0], [12.537, 0.0], [16.82, 0.0], [20.818, 0.0], [24.815, 0.0]]",0.0,0.0,5.5565,0.0,0.0,1.3549,4.0,0.0,ok,9.9695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23d02c83708b4f5e9579bbd99370a672,scene-0967,43
5.4738,11.2087,18.0964,3.9702,6.8802,9.8135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,5.1883,11.2087,15.2411,4.113,6.5233,9.0997,True,"[-0.0653, -0.1958, -0.1305, -0.3916, -0.0653, -0.1305, -1.6319, -0.1958]","[-903.696, -530.736, -254.3948, -1205.6855, -2182.676, -6121.2486, -168404.0204, -772894.4052]","[2.5797, 2.3169, 2.2581, -1001204.3429, -1002181.3334, -1006119.714, -1168402.6778, -1772892.8706]","[9.1, 11.813, 10.528, 11.672, 10.004, 11.004, 17.727, 18.665]",3.3613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0997,8.0,5.1883,11.2087,15.2411,4.113,6.5233,9.0997,"[[4.257, 0.0], [7.683, 0.0], [10.253, -0.131], [15.678, 0.0], [18.819, -0.131], [21.96, -0.131]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,18.6653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8b95c9f201034aedb14454f4e2869abe,scene-0967,43
3.604,6.4062,10.1576,2.4525,4.0967,5.5672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,5.0285,8.4016,13.8679,3.4503,5.4511,7.855,False,"[-0.1305, -0.1305, -0.1305, -0.1305, -0.1305, -0.3264, -0.3916, -0.1305]","[-455.4345, -2112.5243, -5295.9789, -8112.5535, -1123.368, -1187.3424, -3157.478, -4715.389]","[5.8439, -1002108.4007, -1005291.8554, -1008108.43, -2002651.707, -2002715.6814, -2004685.817, -2006243.728]","[7.855, 6.47, 5.519, 6.769, 5.9, 5.761, 6.667, 6.66]",0.6902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5192,8.0,5.0285,8.4016,7.0193,3.4503,5.4511,5.5192,"[[4.257, 0.0], [9.968, 0.0], [13.965, -0.131], [18.248, 0.0], [23.673, -0.783], [28.241, -0.261]]",0.0,0.0,6.8486,0.0,0.0,2.3358,7.0,0.0,ok,7.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114e0ea88971491bb49e93d56ff96419,scene-0967,43
1.469,3.2674,3.8445,1.2306,1.9638,2.6992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.469,3.2674,6.1272,1.2306,1.9638,2.9846,False,"[-0.0, -0.0, -0.0, -0.1958, -0.0653, -0.0653, -0.1958, -5.3525]","[-91.5015, -99.7747, -431.5301, -711.2658, -1470.9527, -1955.8079, -2606.571, -6495.0979]","[2.8823, 2.8782, 2.779, -1000709.5612, -1001469.3157, -1001954.1034, -1002604.9341, -1006493.3934]","[2.985, 1.942, 3.224, 3.842, 2.699, 2.619, 4.32, 4.602]",0.8515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9419,8.0,1.469,3.2674,1.0013,1.2306,1.9638,1.9419,"[[2.829, 0.0], [5.113, 0.0], [7.398, 0.0], [9.968, 0.0], [11.966, 0.0], [15.393, 0.0]]",0.0,0.0,5.1259,0.0,0.0,1.0427,3.0,0.0,ok,4.6019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f10cf1a409064743975d04dd496539e0,scene-0967,43
4.265,8.6036,11.8034,3.2635,5.4232,7.4558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,4.265,7.4392,11.8034,3.2635,4.7903,6.8459,True,"[-0.8486, -0.8486, -1.1097, -1.8277, -8.2899, -8.2899, -0.5222, -0.5875]","[-346.272, -139.1487, -310.8677, -838.3829, -6306.1544, -40651.6649, -82080.575, -109747.7402]","[3.1294, 3.095, 3.0091, -1000836.6304, -1006304.3624, -1040649.8728, -1082078.783, -1109745.9877]","[6.846, 7.173, 6.754, 8.305, 9.2, 10.307, 8.401, 9.923]",1.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7537,8.0,4.265,8.6036,10.2116,3.2635,5.2809,6.7537,"[[2.258, 0.131], [4.257, 0.261], [5.113, 0.914], [7.398, 0.783], [9.968, 1.697], [11.681, 1.697]]",0.0,-1.1644,1.5917,0.0,-0.4907,0.0923,1.0,0.0,ok,10.3066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aa298fdc84fb489a911a3f363d3beda9,scene-0968,43
4.2055,6.7585,10.9573,3.2269,4.6424,6.2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,4.2055,5.4422,10.9573,3.2269,4.459,6.0798,True,"[-1.2402, -1.2402, -3.0026, -6.1358, -8.2899, -0.0, -1.5013, -2.7415]","[-701.0822, -1637.757, -7817.9055, -10154.0222, -11803.4713, -15520.3064, -20111.1283, -76085.148]","[3.4288, -1001635.613, -1007815.9113, -1010152.0279, -1011801.3273, -1015518.3122, -1020108.9844, -1076083.004]","[6.08, 6.01, 5.814, 6.651, 9.05, 5.299, 5.865, 8.154]",1.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.299,8.0,4.2055,5.4422,5.5348,3.2269,4.459,5.299,"[[2.258, 0.0], [4.542, 0.261], [7.112, 0.653], [7.683, 1.305], [11.11, 1.697], [15.393, 2.48]]",0.0,0.0,5.4225,0.0,0.0,0.7808,4.0,0.0,ok,9.0498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b00c8fb7cac14cf89498c16fdd460ec5,scene-0968,43
0.8285,1.6291,2.1381,0.623,1.0505,1.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.3992,1.915,2.1381,1.1938,1.6212,1.6475,False,"[-0.1305, -0.1305, -0.1958, -0.1958, -0.3916, -0.4569, -2.6763, -0.1958]","[-147.0985, -672.9512, -941.6481, -1165.8687, -1542.6996, -14419.7897, -15679.8687, -1375274.8681]","[3.5046, 3.503, 3.4225, -1001163.2647, -1001540.0955, -1014417.1861, -1015677.2651, -2375272.2645]","[1.647, 1.142, 2.546, 1.346, 1.876, 2.916, 6.459, 11.18]",3.2618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1417,8.0,1.3992,0.9444,2.1381,1.1938,0.8625,1.1417,"[[2.544, 0.0], [4.542, 0.0], [6.827, -0.131], [7.969, 0.0], [8.54, -0.261], [10.539, -0.261]]",0.0,0.9705,0.0,0.0,0.7588,0.5058,2.0,0.0,ok,11.1803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2dbfc784e7b8463db1a273cd9b27b240,scene-0968,43
3.4368,5.7442,8.8845,2.4615,3.7447,5.1725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.8657,6.5996,8.8845,2.4615,3.7449,5.1726,False,"[-0.0653, -0.1305, -0.1305, -0.1305, -0.0653, -0.5875, -0.1305, -0.0653]","[-973.7801, -688.4931, -1227.0747, -3117.8339, -3124.9671, -15624.0006, -26857.5094, -1205942.0392]","[3.5865, -1000685.9006, -1001224.4822, -1003115.2361, -1003122.3693, -1015621.4081, -1026854.9116, -2205939.4413]","[5.173, 6.03, 5.71, 6.755, 5.987, 5.183, 4.703, 16.314]",3.5769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7027,8.0,3.4368,9.1694,7.7455,2.4615,4.9669,4.7027,"[[2.258, 0.0], [3.115, 0.0], [3.686, -0.131], [6.827, 0.0], [7.398, -0.131], [9.111, -0.131]]",-0.5711,-2.5698,1.139,0.0,-1.222,0.4699,1.0,0.0,ok,16.3138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7f2bc98ed6dd4567aaf35b6d02f09621,scene-0968,43
1.9727,3.6521,3.2357,1.5444,2.3199,2.7459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.8293,3.9376,3.2357,2.1154,2.963,3.1746,False,"[-0.0653, -0.0653, -0.0653, -0.0653, -0.0653, -0.0, -0.0653, -0.0653]","[-26.3001, -47.5678, -370.6122, -699.0962, -2652.4213, -5780.7146, -17182.0209, -46011.9325]","[2.2649, 2.2466, 2.2419, -1000697.0764, -1002650.3845, -1005778.6778, -1017180.0011, -1046009.9127]","[3.175, 2.746, 2.384, 3.079, 3.274, 4.174, 4.174, 5.126]",0.8438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3844,8.0,2.8293,3.9376,1.3421,2.1154,2.963,2.3844,"[[1.402, 0.0], [2.829, 0.0], [3.686, 0.131], [4.257, 0.0], [5.113, 0.0], [5.685, -0.131]]",0.0,0.0,1.8936,0.0,0.0,0.7902,3.0,0.0,ok,5.1255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923b34d42c5048c0a4db75c65de52f3c,scene-0969,43
2.4399,6.923,9.5778,1.9637,3.7034,5.5284,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,ok,straight,2.4399,5.7813,9.8584,1.9637,3.418,5.0051,True,"[-0.0, -0.0653, -0.1305, -0.1305, -0.3916, -0.2611, -0.2611, -0.1305]","[-368.7722, -383.0632, -280.6628, -1198.3878, -285.4648, -4309.9599, -5320.1798, -5869.0632]","[4.5912, 4.029, 3.5173, 2.8789, 1.2911, -1004307.8849, -1005318.1047, -1005866.9882]","[5.005, 3.91, 5.338, 5.719, 5.344, 7.956, 3.82, 6.34]",1.2445,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,3.8201,8.0,2.4399,6.3521,5.0369,1.9637,3.9897,3.8201,"[[2.829, 0.0], [5.113, 0.0], [7.969, -0.131], [11.11, -0.131], [13.108, -0.261], [17.677, 0.0]]",0.0,-0.5709,4.8215,0.0,-0.5717,1.185,2.0,0.0,ok,7.9561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e6c874d0a034ab88e2da0e9eab75c87,scene-0969,43
4.2039,7.4885,9.3782,3.0428,4.7922,6.0086,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,ok,straight,4.2039,7.4885,11.0962,3.0428,4.7922,6.3901,False,"[-0.0653, -0.0653, -0.5875, -0.1958, -0.4569, -0.0653, -0.3264, -0.5222]","[-426.2972, -437.7236, -378.8689, -892.2443, -998.2783, -1786.1625, -3013.2114, -11370.96]","[5.0473, 3.7707, 2.4968, -1000890.1217, -1000994.8825, -1001784.04, -1003009.8155, -1011368.8375]","[6.39, 6.39, 7.597, 7.78, 8.956, 5.018, 6.516, 7.32]",1.1069,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,5.0176,8.0,3.6329,7.4885,5.6921,3.0428,4.7922,5.0176,"[[1.973, 0.0], [4.542, 0.0], [6.541, -0.131], [9.396, -0.131], [11.11, -0.131], [15.393, -0.131]]",0.5711,0.0,5.4041,-0.0,-0.0,1.3725,1.0,0.0,ok,8.9562,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,588dd5faaf2a4697b35195f46196cb8b,scene-0969,43
